tweet,label
RT <USER> انا انسانه م اعرف اطول و لازم اقعد اتناقش معاك لين تنحل السالفه وإذا طولت وانا ساكته و م ناقشتك اعرف ان جرحك اكبر من…,sad
RT <USER> <USER> طولة العمر ياابو الجازية والامل بالله ثم باخوننا   ومحمد كبيره .عسى الله يلين قلوبهم ويهديهم للعفو,happy
 لحد يكلمني :(,sad
احياناً و واصيح اعترف اني احب اخذ شوط اذوق دموعي 🌞💔💔,sad
ومع هالظروف الصعبه؟  فيك ي هلال💙.#HFC . #الهلال .,trust
الحمدلله مافرحت بالفوز قد ما  بالمستوى الممتاز من ناحيه هجوميه ودفاعيه😍😍💛,happy
<USER> <USER> انا منحووووووس في الدفعة الي انا فيه .. الي اكبر مني وحوش 😂 و الي اصغر مني وحوش برضو 😂 الله   ع دفعتي 😂😂😂😂😂,anger
RT <USER> <USER> كلنا متفائلين بسوق اخضر بلون علم بلادي بقياده ملكنا سلمان ربي يحفظه,anticipation
RT <USER>   هلبا بتعليقاتكم و حماسكم للالبوم. انا متحمس اكثر منكم انه ينزل في اسرع وقت واحسن صورة و تسمعوه و تعيشوا معاه . …,happy
RT <USER>  انك تقدر تحقق اللي تبيه و تقدر تتعدى كل شي يواجهك بس ثقك بنفسك و بتعرف كيف تحقق هالشي✔️,trust
  لي طاح الجمل تكثر سكاكينهوانا ماعادت ضلوعيإتّحمل طعنه السكينجفى يجمع معزتناولا عشقن يذل اثنين,fear
الواحدة والظرووف و ,fear
RT <USER> لا احبك~كنت س اقنع نفسي بها لو لم اقف مذهوله من هول الالم الذي اعتصر قلبي  ارة تلك الدموع التي احرقت وجنتي حين رحلت <URL>,surprise
"RT <USER> عقده الذنب اللي عندي مخلياني ،   ابدء اعيش طبيعي واحب تاني ، والسنين بتفوت وانا واقف مكاني <URL>",fear
انت بحاجـــة للخلافات احياناً لمعرفــة ما يخفيه الآخرون فى قلوبهم قد تجد ما يجعلك فى ذهول !!! وقد تجد ما تنحنى له احتراماً....شكسبير,surprise
"""RT <USER> حاخام يهودي ذو فراسة علم بوصولهِﷺللمدينة فخرج مذهولاً ومن ذهوله انه حمل وعاء وهو يركض دون ان يشعر فنظر في وجه الرسول وقال""""ه…""",surprise
يوم خفت انك تروح ؟كنت   .. عليِّ .,fear
الرافضي مقتدى ال  يعود من فارس ويلبس الزي العسكري لقتال المجاهدين-اين الكلاب اللاهثةعلماءحدود سايكس بيكو يهودالسنة! <URL>,disgust
<USER> والله انا شايفه نفس نوعيه هالام عشان جذي  نظام تقطهم لا زعلت والورعان تدج بينه وبينها 💦💦,anger
RT <USER> گم هي جميلة الثقه بالله ..انا اثق بان هناگ من يسمعني حين لا اقدر علي النطقوانا اعلم ان هناگ من يشهد على ظلمي حين لا يگون من …,trust
RT <USER> <USER>  الليله  😍💃 اءء يالبيه يا سيجو 🙈❤️ #GhadaJreidi,happy
RT <USER> #قرة_عيني_ _على_تنظيم_الحج هههههههههههههههمن يوم ( طل ) علينا قرة عيني عبر #الجزيرة و  مثل هالتويتة 😂😂 <URL>,anticipation
"RT <USER> الاغلب ,امهاتنا ما قد قالوا لنا ”احبك“ ومع ذلك كلنا  ين مليون بالميه من مكاننا في قلوبهم ، ترى الحب الحقيقي احساسه يوصلك بد…",trust
لست متخوف من الشعله   من الاتحاد ..إرجع يا نمر كما كنت تلتهم خصومك,fear
RT <USER> انا راضية تقولين مُذهل بس لا تقولين جنان جني يهبد بك .,happy
RT <USER> تعلمت انه لو كنا متوكلين على الله حق التوكل لما قلقنا على المستقبلولو كنا  ين من رحمته تمام الثقه لما يئسنا من الفرج,trust
"RT <USER> تصبحو على خير 😘🌹 ،  ماقدر انحرف اكثر 😁😢 <URL>",sad
"ربي إننا متفائلين بعطائك ، فاكتب لنا ما تمنينا ، فإنك الوحيد من يقول كن فيكون  اسعد الله صباحكم 🌹",anticipation
<USER> ههخخخخخخ بموت خير  وجع لا تستهبلي,sad
RT <USER> #احمد_منصور_طلع_حرامي الخسيس ال  الجاسوس احمد منصوريجب سحب الجنسيه فورا من هذا الكلب وباقى الاشكال ال التى تنبح على …,disgust
ما ابالغ ان قلتلك اني الين الحين كل ما اشوفك تصد عيوني مذهوله💕👋,surprise
هناك فقدْ تشعر انك اذا بكيته تحطّ من عظمته ..فقدْ فوق البكاء افضل ما يعبر عن فداحته ان تبقى في حالة ذهول ابدّي .. _علي عكور,surprise
كثر م  بنجاح عمليته ودي اصيح وارتاح نفسياً من الدموع المحبوسه طول هالفتره 😢😢,happy
RT <USER> نورت #مصر ومصرنا  يا وافي وعودك ويا منجزها #تنصيب_السيسي #نورت_ام_الدنيا_الشيخ_محمد_بن_زايد #محمد_بن_زايد <URL>,happy
RT <USER> لما تعدى كدب و نفاق مش عشان اهبل بس   تعاتب.,disgust
RT <USER> اغلب امهاتنا ما قد قالو لنا -احبك- ومع ذلك كلنا  ين من مكاننا في قلوبهم كذا الحب الحقيقي احساسه يوصلك بدون كلام.,trust
RT <USER> لليوم ابيك وقلبي يبيك . ماهي لعب هذي المحبهمعنا ابيك   عليك . ولجل   كاسيني التعب,fear
RT <USER>   واحد يتجوز بنت #قصيرة ويدبس نفسة عشان #الموضة وبكره موضتها تروح ويتسوح هو,fear
<USER> ليه الممنوع مرغوب ....   في شخص متغير عليكي علشان كذا طرحتي السؤال ....,anticipation
RT <USER> عندما تتحدث داخل نفسك     فالافكار التي تتكرر بانتظام تغوص في اعماق عقلكم الباطن و تصبح حقیقةالسعادة والثقة حا…,trust
"RT <USER> اهم شيء انو  من نفسي واني ماسويت ولا اي شيء غلط،خلاص انا مب بحاجه اني ابرر لاحد فاهمني غلط لانه زي مافهم غلط يقدر يفهم…",trust
"RT <USER> عندما نقرا بعض المعلومات فإننا احياناً نصاب بالذهول ... ولقد اطلعت على #معلومات_اوقفتني كثيرا، وساعرض بعضها لعلـنا نستفيد …",surprise
"""نخاف .. بس الفرق """" بينك وبيني """"   تذكرني ، و  انساك♡""",fear
“ دائماً نتمنى اشياء من سابع المُستحيلات انها تتحقق بس لا زلنا متفائلين و ين ان ربنا مايخيب احد❤️.”,anticipation
ليسو كفء وايد ذربة لكن تعني منتو كفو منتو كفو بالكويتي انا شخصيا لو اسمعها من ابوي يحوشني انهيار  ,anger
"RT <USER>  بقدرات القروني ، إنتو تفائلو بس وإن شاءالله الفوز من نصيب العميد😞💛.",trust
"""RT <USER> """"تعلمت انه لو كنا متوكلين على الله حق التوكل لما قلقنا على المستقبل ولو كنا  ين من رحمته تمام الثقه لما ياسنا من الفرج""""-مح…""",trust
RT <USER> انا متفائل بهذا الاصلع وبما يقدموإن شاء الله بطولة الدوري تعود لحبها الاول مهما ابعدوها #الاهلي #قدام_يامجانين_قدام <URL>,anticipation
RT <USER> ..يقولون لاخاويت لا تخاوي الا الذيبو  ان الذيب لا جاع ياكلنيهههههههههـمدري هو صادق,fear
RT <USER> كنت تقدر تهمس بَ اذني وتلمح بالرحيلوما تخليني على رف الذهول بين ليه وبين لآ لآ مستحيل. <URL>,surprise
"RT <USER> اقسم بالله اني عندما شاهدت الفيديو.. ولاول مرة، حمدت ربي اني مريضة، ودعيت ان لا اطيل الحياة في هذا العالم ال ؛😡<URL>",disgust
ايه مغرم بس هـ المره إلى حد الذبول/منتهي والريح تلعب بي على كيفها/شاربك لين الثماله هايمك لين الذهول/مختلف ماني من الدنيا ولاني حولها,surprise
RT <USER> عنقا وغمازاتها اساس الذهول ويميّل العالم خصرها لا انثنا تزعل علي وتقول ما احبك واقول ياجعلني فدوه لـ هالخشه انا,surprise
عند الحاجة بعض الاصدقاء يجعلك في ذهول والبعض تنحني له إحتراماً .- جورج برنارد شو,surprise
RT <USER>   فوز الاهلي لان لاعبين النصر يفكرون بنهائي سيدني هههههههههههههههههههههههههههههههههههههههههههههه #الاهلي_النصر,anticipation
RT <USER> <USER> بعض العقبات تقوي جانب التحدي لدينا فننطلقوبعضها تجعلنا مذهولين في قالب من المكابرة#فراغ,surprise
"""RT <USER> """"♡♡احياناً نحن بحاجة للخلافات لمعرفة ما يخفيه الآخرون في قلوبهم اتجاهنا قد تجد ما يجعلك في ذهول وقد تجد من يجبرك على احترامه…""",surprise
" لاني صايره ما اعرف اعطي ردة الفعل المناسبه ،  بس ما اعرف كيف اوصل لك فرحتي ، ممكن تفهم نظرة عيوني ؟",anger
RT <USER> انت بحاجة للخلافات احيانا ؟؟!!!!لمعرفة ما يخفيه الآخرون فى قلوبهمفقد تجد ما يجعلك مذهولا و قد تجد ما تنحنى له إحتراما,surprise
<USER> <USER> <USER> كلامك عين العقل اكيد و  من الشباب راح ياخذوا كلامك على محمل الجد وكلنا في خدمة إخوانا العاطلين,trust
RT <USER> قلناها لك بكل ثقه راح ترجع فلا تخاف وخلك   فينا مثل ما حنا  ين فيك يا ارقى فنان مهما قدمنا لك نحس بالتقصير يا نب…,trust
