tweet,label,clean_tweet,clean_tweet_no_stop,clean_tweet_lemitized,clean_tweet_stemmed,lexicon_score_anger,lexicon_score_fear,lexicon_score_joy,lexicon_score_sadness
هو اللى بيغيرلى مودى دايما 🙈 بيدينى جرعة تفاؤل وانشكاح للحياة 😊 💙 انا مش عارفه من غيره كنت هعيش ازاى 👀 💔 تويتة في عشق #البطيخ 😍 🍉,joy,هو اللى بيغيرلى مودى دايما  بيدينى جرعة تفاؤل وانشكاح للحياة   انا مش عارفه من غيره كنت هعيش ازاى   تويتة في عشق  البطيخ  , اللى بيغيرلى مودى دايما  بيدينى جرعة تفاؤل وانشكاح للحياة   انا مش عارفه  غيره كنت هعيش ازاى   تويتة  عشق  البطيخ  ,اللى بيغيرلى مودى دايما بيدينى جرعة تفاؤل وانشكاح للحياة انا مش عارفه غيره كنت هعيش ازاى تويتة عشق البطيخ,للى غيرلى ودى داي دينى جرع فؤل شكح حية انا مش عرف غير كنت هعش ازى ويت عشق بطخ,0.0,0.0,0.0,0.0
ان التفاؤل هو الايمان الذي يقود الى النجاح ولا شيء يمكن تحقيقه بدون الامل و الثقة هيلن كيلر l2o,joy,ان التفاؤل هو الايمان الذي يقود الى النجاح ولا شيء يمكن تحقيقه بدون الامل و الثقة هيلن كيلر ,ان التفاؤل  الايمان  يقود الى النجاح  شيء يمكن تحقيقه بدون الامل  الثقة هيلن كيلر ,ان التفاؤل الايمان يقود الى النجاح شيء يمكن تحقيقه بدون الامل الثقة هيلن كيلر,ان فؤل ايم يقد الى نجح شيء يمكن حقق بدن امل ثقة هيل كيلر,0.0,0.0,0.5,0.0
اللهم الفرح والإبتسامة الأبديه,joy,اللهم الفرح والإبتسامة الأبديه,اللهم الفرح والإبتسامة الأبديه,اللهم الفرح والإبتسامة الأبديه,لهم فرح بسم ابد,0.0,0.0,0.924,0.0
خلك كتّوم واخفي همك بضحكة\nالله عٓطى، والله اخذ والله كريم..\n#قروب_المغرد_العماني \n#قروب_سما_عمان \n#نخبة_مغردي_عُمان,joy,خلك كتوم واخفي همك بضحكةالله عطى والله اخذ والله كريم قروبالمغردالعماني  قروبسماعمان  نخبةمغرديعمان,خلك كتوم واخفي همك بضحكةالله عطى والله اخذ والله كريم قروبالمغردالعماني  قروبسماعمان  نخبةمغرديعمان,خلك كتوم واخفي همك بضحكةالله عطى والله اخذ والله كريم قروبالمغردالعماني قروبسماعمان نخبةمغرديعمان,خلك كتم وخف همك بضحكةالله عطى ولل اخذ ولل كرم قروبالمغردالعما قروبسماعم نخبةمغرديعم,0.0,0.0,0.0,0.0
#فرحه_قلبك_تتمثل_في فرحة حد بحبه اكيد,joy, فرحهقلبكتتمثلفي فرحة حد بحبه اكيد, فرحهقلبكتتمثلفي فرحة حد بحبه اكيد,فرحهقلبكتتمثلفي فرحة حد بحبه اكيد,فرحهقلبكتتمثلفي فرح حد بحب اكد,0.0,0.0,0.924,0.0
@234_aadd مساك #سعادة  ي مصدرها ربي يسعدك 🌹😍,joy, مساك  سعادة  ي مصدرها ربي يسعدك , مساك  سعادة   مصدرها ربي يسعدك ,مساك سعادة مصدرها ربي يسعدك,ساك سعد صدر ربي سعد,0.0,0.0,0.0,0.0
متل ما اجا #مطر💦 بنص #الصيف🌼 رح تجي #فرحة😍 بنص #الوجع💔 #يارب🙈❤,joy,متل ما اجا  مطر بنص  الصيف رح تجي  فرحة بنص  الوجع  يارب,متل  اجا  مطر بنص  الصيف رح تجي  فرحة بنص  الوجع  يارب,متل اجا مطر بنص الصيف رح تجي فرحة بنص الوجع يارب,متل اجا مطر بنص صيف رح تجي فرح بنص وجع يرب,0.0,0.0,0.924,0.531
افرح بالقليل واشكر الله عليه ومايزدري نعم الله الا جاحد لانظن ان اهل الكثير اكثر سعادة منك بل انت اسعد منهم ببساطة نفسك وتألق افكارك ومنطقك,joy,افرح بالقليل واشكر الله عليه ومايزدري نعم الله الا جاحد لانظن ان اهل الكثير اكثر سعادة منك بل انت اسعد منهم ببساطة نفسك وتألق افكارك ومنطقك,افرح بالقليل واشكر الله  ومايزدري  الله الا جاحد لانظن ان اهل الكثير اكثر سعادة منك  انت اسعد منهم ببساطة نفسك وتألق افكارك ومنطقك,افرح بالقليل واشكر الله ومايزدري الله الا جاحد لانظن ان اهل الكثير اكثر سعادة منك انت اسعد منهم ببساطة نفسك وتألق افكارك ومنطقك,فرح قلل شكر الل ومايزدري الل الا جحد لنظ ان اهل كثر كثر سعد منك انت سعد نهم بسط نفس ألق فكر نطق,0.429,0.484,1.439,0.391
قصة حب #بهجت و # منيره 😂 😂 #ريح_المدام,joy,قصة حب  بهجت و   منيره    ريحالمدام,قصة حب  بهجت    منيره    ريحالمدام,قصة حب بهجت منيره ريحالمدام,قصة حب بهج يره ريحالمدام,0.0,0.0,0.828,0.0
محبرة النصر بتدوين كلمات دروس بتكتب بخلود رواح محبين محبة للعز بتجذب ارضالمشرق ما بتلين للوحش حتى يهرب بتصدوما بتستكينتتضرب #واشرق_النصر,joy,محبرة النصر بتدوين كلمات دروس بتكتب بخلود رواح محبين محبة للعز بتجذب ارضالمشرق ما بتلين للوحش حتى يهرب بتصدوما بتستكينتتضرب  واشرقالنصر,محبرة النصر بتدوين كلمات دروس بتكتب بخلود رواح محبين محبة للعز بتجذب ارضالمشرق  بتلين للوحش  يهرب بتصدوما بتستكينتتضرب  واشرقالنصر,محبرة النصر بتدوين كلمات دروس بتكتب بخلود رواح محبين محبة للعز بتجذب ارضالمشرق بتلين للوحش يهرب بتصدوما بتستكينتتضرب واشرقالنصر,حبر نصر تدو كلم درس كتب خلد روح محب حبة لعز جذب ارضالمشرق بتل وحش هرب صدو بتستكينتتضرب واشرقالنصر,0.562,1.328,1.3940000000000001,0.0
شكرا والله ماقصرتو مفاجئة فخمة ومرتبة وتكفي فرحة محمدوعبدالله فيها 👬 😭 😍 ❤️❤️ #ضيف_التوينز2 #احتفالية_التوينز,joy,شكرا والله ماقصرتو مفاجئة فخمة ومرتبة وتكفي فرحة محمدوعبدالله فيها      ضيفالتوينز  احتفاليةالتوينز,شكرا والله ماقصرتو مفاجئة فخمة ومرتبة وتكفي فرحة محمدوعبدالله       ضيفالتوينز  احتفاليةالتوينز,شكرا والله ماقصرتو مفاجئة فخمة ومرتبة وتكفي فرحة محمدوعبدالله ضيفالتوينز احتفاليةالتوينز,شكر ولل ماقصرتو فجئ فخم رتب تكف فرح محمدوعبدالله ضيفالتوينز احتفاليةالتوينز,0.0,0.0,1.439,0.0
فيه صداقه تغني عن حب صدقوني #شوق,joy,فيه صداقه تغني عن حب صدقوني  شوق, صداقه تغني  حب صدقوني  شوق,صداقه تغني حب صدقوني شوق,صدق تغن حب صدقو شوق,0.0,0.0,0.828,0.594
انا بالضبط دخلت طب واتخرجت اكرم حسني 😂😂#بهجت #ريح_المدام,joy,انا بالضبط دخلت طب واتخرجت اكرم حسني  بهجت  ريحالمدام,انا بالضبط دخلت طب واتخرجت اكرم حسني  بهجت  ريحالمدام,انا بالضبط دخلت طب واتخرجت اكرم حسني بهجت ريحالمدام,انا ضبط دخل طب خرج كرم حسن بهج ريحالمدام,0.0,0.0,0.0,0.0
شعور الانتصار ✌ 🏼 ️ 💪 🏼,joy,شعور الانتصار     ,شعور الانتصار     ,شعور الانتصار,شعر نصر,0.0,0.0,0.0,0.0
#فرحتي_بنجاحي الحمد الله بشرني بنتيجه فرحة قلبي وشفتني دهرآ الم الدراسه لحظه وتنتهي لكن اهمالها وتركها الم يستمر مدى الحياة 😍,joy, فرحتيبنجاحي الحمد الله بشرني بنتيجه فرحة قلبي وشفتني دهرآ الم الدراسه لحظه وتنتهي لكن اهمالها وتركها الم يستمر مدى الحياة , فرحتيبنجاحي الحمد الله بشرني بنتيجه فرحة قلبي وشفتني دهرآ الم الدراسه لحظه وتنتهي  اهمالها وتركها الم يستمر مدى الحياة ,فرحتيبنجاحي الحمد الله بشرني بنتيجه فرحة قلبي وشفتني دهرآ الم الدراسه لحظه وتنتهي اهمالها وتركها الم يستمر مدى الحياة,فرحتيبنجاحي حمد الل بشر نتج فرح قلب وشف دهرآ الم درس لحظ وتن همل وتر الم سمر مدى حية,0.0,1.188,1.471,1.4380000000000002
النقاش مع شخص تحبه وتثق فيه مفيد جدا في تخفيف التوتر والاكتئاب ويمنحك ثقة كبيرة في نفسك #اخر_رحلتين_دوليه_لك,joy,النقاش مع شخص تحبه وتثق فيه مفيد جدا في تخفيف التوتر والاكتئاب ويمنحك ثقة كبيرة في نفسك  اخررحلتيندوليهلك,النقاش  شخص تحبه وتثق  مفيد جدا  تخفيف التوتر والاكتئاب ويمنحك ثقة كبيرة  نفسك  اخررحلتيندوليهلك,النقاش شخص تحبه وتثق مفيد جدا تخفيف التوتر والاكتئاب ويمنحك ثقة كبيرة نفسك اخررحلتيندوليهلك,نقش شخص تحب تثق فيد جدا خفف وتر كئب منح ثقة كبر نفس اخررحلتيندوليهلك,0.0,0.0,0.0,0.0
من نجاح الى نجاح ياساره انت فخر لنا جميعا للاسف الاغلب مشغول #بنت_ترامب وتمجيدها مو فاضي لبنت بلده وإنجازاتها #ساره_بنت_احمد_الربيعه,joy,من نجاح الى نجاح ياساره انت فخر لنا جميعا للاسف الاغلب مشغول  بنتترامب وتمجيدها مو فاضي لبنت بلده وإنجازاتها  سارهبنتاحمدالربيعه, نجاح الى نجاح ياساره انت فخر  جميعا للاسف الاغلب مشغول  بنتترامب وتمجيدها مو فاضي لبنت بلده وإنجازاتها  سارهبنتاحمدالربيعه,نجاح الى نجاح ياساره انت فخر جميعا للاسف الاغلب مشغول بنتترامب وتمجيدها مو فاضي لبنت بلده وإنجازاتها سارهبنتاحمدالربيعه,نجح الى نجح اسر انت فخر جمع اسف غلب شغل بنتترامب مجد مو فضي لبن بلد وإنجازات سارهبنتاحمدالربيعه,0.0,0.0,1.375,0.0
